"gene"	"entrez"	"MCF7"	"VCAP"	"MCF7_s"	"X22RV1"	"LNCAP_s"	"DU145"	"LNCAP_g"	"PC3"
"FILIP1"	27145	-0.08599999	0.1742347	0.162046	0.3361556	0.2014823	0.1502924	0.0770359087931	0.0100681072138
"FILIP1L"	11259	-0.0004492582	-0.0868414718	0.157148169	-0.135704471	0.173574057	-0.002956866	-0.0616499552476	-0.102066072416
"FIP1L1"	81608	-1.145834	-1.124772	-0.9280677	-1.5157627	-1.1307882	-1.1231154	-0.792977551614	-0.305803587049
"FIS1"	51024	-0.2502861	-0.1656581	-0.48039352	-0.60650324	-0.19916783	-0.06456346	-0.395820796919	0.020756250948
"FITM1"	161247	-0.4721292	-0.1090066	0.4616777	0.1023048	0.3263789	0.3964754	-0.151555137356	-0.171583919996
"FITM2"	128486	-9.403196e-05	-0.01800429	0.2446367	0.1276899	0.0303541	0.1592082	-0.0797817287796	-0.182293307699
"FIZ1"	84922	-0.2424878	-0.3007414	0.2145417	0.2635285	0.2228817	0.309509	0.448355056553	0.014047142472
"FJX1"	24147	-0.08725399	0.10143772	-0.31720865	-0.22577778	-0.09011858	-0.15854347	0.146405623361	0.0228196314852
"FKBP10"	60681	0.0421782	-0.1010239	-0.318003	-0.4433664	-0.2029638	-0.2413725	-0.239229525272	-0.00828613719338
"FKBP11"	51303	-0.09677919	-0.02938832	-0.04573703	-0.12012973	-0.04284908	-0.21122504	0.00689019399977	-0.0668789963733
"FKBP14"	55033	0.1918468	0.2382743	-0.09387709	-0.05300283	-0.02435872	0.01066163	0.101899948714	0.305113558775
"FKBP15"	23307	0.3378744	0.1642955	-0.11279797	-0.17884636	0.07874875	-0.08301859	0.127418799504	0.427202864221
"FKBP1A"	2280	-0.10705471	0.06201311	-0.7003715	-0.552905	-0.6614578	-0.6436256	-0.160792723879	-0.427317032622
"FKBP1B"	2281	0.027369216	-0.007031214	0.4378628	0.6559704	0.2586625	0.3131084	-0.165001516058	0.0924123998041
"FKBP2"	2286	0.158228904	-0.001406153	-0.03993428	-0.34499781	-0.26708428	-0.10885081	0.112426556608	0.564405288731
"FKBP3"	2287	0.1183651	0.0644294	0.03766378	-0.01650299	0.06262391	-0.05857136	-0.0692432283249	-0.113104006855
"FKBP4"	2288	-0.1164419	-1.4784731	0.34141205	-0.1516078	-0.55720295	0.06977088	-0.891377716863	-0.28316068575
"FKBP5"	2289	0.1124853	-0.1521625	0.02542735	0.19179096	-0.15618956	-0.10187065	-0.183015698093	-0.565763432799
"FKBP6"	8468	-0.286483	-0.1900408	0.10526064	-0.09427478	0.18405308	-0.00622428	-0.274078328347	-0.0383115796159
"FKBP7"	51661	-0.25166499	0.04949047	-0.6347651	-0.2726111	-0.1833002	-0.2050337	0.148714525366	-0.0302201015211
"FKBP8"	23770	-0.3926807	-0.3407267	-0.5843885	-0.1440819	-0.32325	-0.3503885	-0.201472340914	-0.702230835663
"FKBP9"	11328	0.05557978	0.14175465	-0.06212887	0.07641294	0.03071415	0.01542642	-0.0474290500061	0.236972604008
"FKBPL"	63943	-0.6151072	-0.4109348	-0.47873197	-0.47363588	-0.49057	-0.03557583	-0.946024026807	-0.179439198821
"FKRP"	79147	0.37624382	-0.05393578	0.1188121	0.17542638	0.11698808	-0.02869984	0.399340512175	0.563771181649
"FKTN"	2218	-0.18376417	0.08576676	0.21667683	-0.14247728	0.0456097	0.08062557	0.181551544762	0.640444509436
"FLAD1"	80308	-0.07052749	-0.58042862	-0.1040348	-0.39951967	-0.34361771	-0.04363358	-0.637770536465	-0.601488297178
"FLCN"	201163	-0.05912325	-0.0397112	-0.1533638	-0.2350013	-0.5118527	-0.2133179	-1.16437484922	-0.671737767679
"FLG"	2312	-0.1348111	-0.1570123	-0.48129272	0.0155451	0.08729408	0.19081094	-0.216412902277	-0.286029699666
"FLG2"	388698	-0.3590466	-0.2155717	-0.1770939	0.2595794	0.1618323	0.0973854	0.00539271705715	0.30826526809
"FLI1"	2313	0.1325481	-0.1275063	0.04322174	0.17374179	0.05788722	-0.03338478	-0.0754204254355	0.024944676664
"FLII"	2314	-0.4047349	-0.8431495	-0.04642257	-0.2700828	-0.22837155	-0.46554993	-0.424936271642	-0.468955256139
"FLNA"	2316	0.14412847	0.08937548	0.25672223	0.22610358	0.11493542	-0.09769748	-0.184093452974	-0.325738629508
"FLNB"	2317	-0.3318815	-0.02138011	-0.07419165	0.05264813	-0.15376926	-0.31952042	0.0745072207468	0.0725697551054
"FLNC"	2318	0.21846999	-0.04292352	-0.07559406	-0.38414285	-0.12579699	-0.15467517	-0.174050199377	-0.614421803996
"FLOT1"	10211	-0.1450796	-0.3711677	0.04084352	0.12379061	0.04273709	0.03145168	0.099874552883	-0.0279079775171
"FLOT2"	2319	-0.06826007	-0.06751093	-0.2095738	-0.1458433	-0.2229062	-0.1913101	-0.122628910363	-0.370011463569
"FLRT1"	23769	-0.344705	-0.2421335	-0.08689856	-0.14473519	-0.19179076	-0.20433042	0.22236334551	0.00534103544037
"FLRT2"	23768	-0.01376481	0.12859226	0.2098131	0.22547	0.234717	0.1978214	-0.0581327248374	-0.201077002271
"FLRT3"	23767	0.2453904	0.2402036	-0.01390701	0.18230593	0.05200388	-0.1600069	-0.475624586904	-0.741608622322
"FLT1"	2321	-0.53317218	-0.01490656	0.28331785	0.16089649	0.17961123	-0.02333406	0.0693230614736	0.260252443577
"FLT3"	2322	-0.06791521	-0.54379757	0.216900868	-0.007859622	0.096447508	-0.091318982	0.284242039139	0.338695929083
"FLT3LG"	2323	-0.0921645	-0.1129872	-0.127419332	0.05708111	0.108215959	-0.008918471	-0.00632457253216	-0.0306250134327
"FLT4"	2324	0.17783965	0.04747393	0.003409995	0.166428095	0.043075377	0.08905011	-0.0331529676656	0.0497384543633
"FLVCR1"	28982	-0.27090777	0.06585911	-0.14220679	0.01482125	-0.05300525	0.01332557	-0.140435548544	-0.133192115067
"FLVCR2"	55640	-0.4827151	-0.1829954	-0.23782628	-0.45439865	-0.02152335	-0.10446376	0.00554024525802	0.30436654851
"FLYWCH1"	84256	-0.3231681	-0.3086458	-0.02355972	-0.02101406	-0.14715648	-0.21380604	-0.0117607061372	-0.37287079144
"FLYWCH2"	114984	-0.3266116	-0.2717935	-0.007619999	0.187001674	0.136967736	0.07915883	-0.00342887361119	0.237399731136
"FMC1"	154791	-0.19353074	-0.08481762	0.10809097	-0.13699703	0.13773707	-0.01384157	0.114796035763	0.287974259136
"FMN1"	342184	0.003183786	0.045236853	-0.001518999	0.054635785	0.099381842	0.012764605	0.315800633653	-0.0981209048905
"FMN2"	56776	0.2127036	0.1271667	0.1389266	0.183671	0.0823622	0.1503324	-0.320690505744	-0.913961338934
"FMNL1"	752	-0.3410899	-0.215917	-0.3866129	-0.166367	-0.201575	-0.3597722	0.0507295878303	-0.332628437442
"FMNL2"	114793	0.15602219	0.07018144	0.06347378	-0.01100574	0.0949619	0.06916347	0.112004978649	0.191899184696
"FMNL3"	91010	-0.13049756	-0.07430601	0.03773303	0.09903221	-0.20475902	-0.21888763	0.284918991518	0.534416663934
"FMO1"	2326	-0.1809187	-0.1784596	-0.03860194	-0.06986526	-0.02745516	0.20031361	-0.362944186773	-0.673826424782
"FMO2"	2327	0.1759314	0.2641372	0.08762903	0.23810742	0.11004674	0.07185334	0.153900492474	0.449648209375
"FMO3"	2328	0.0758899	0.03700221	-0.0340663	0.31153106	-0.01627489	-0.05620381	0.050613835344	0.32683870838
"FMO4"	2329	-0.2388297	-0.2460204	0.2378522	0.2859879	0.2790951	0.2658387	-0.0248286482939	-0.085820914559
"FMO5"	2330	-0.1650469	-0.02472167	0.13561807	-0.03851471	0.04752445	0.12426148	-0.0616200796115	0.447735284398
"FMOD"	2331	-0.20783488	0.07338826	0.06865795	0.31492701	0.36737883	0.22442949	0.148388982041	0.190481468324
"FMR1"	2332	0.3094583	0.1728834	0.20301309	-0.21697379	-0.09634079	-0.09671714	0.367672990988	0.295160231858
"FMR1NB"	158521	0.07712972	-0.17957889	0.468017	0.22120167	0.0118974	0.08376409	0.224417401224	-0.0527480370307
"FN1"	2335	0.1237721	0.1016633	-0.05820866	0.14832915	0.07097295	0.17518989	-0.355811366145	-0.581954307503
"FN3K"	64122	-0.32757847	-0.04777836	0.24276353	0.142337141	0.112395663	0.003202036	-0.11075314054	-0.202205682856
"FN3KRP"	79672	-0.1334415	0.0519319	0.25240806	0.12063258	0.10315876	0.08326324	0.214974542199	0.60627416561
"FNBP1"	23048	-0.2256926	-0.1836328	0.02732768	-0.15338805	-0.155813	-0.26435661	0.0504934679088	-0.790471511541
"FNBP1L"	54874	-0.007505958	0.280058074	-0.3523346	-0.001540868	-0.02876041	5.288027e-05	0.117012048195	-0.683308876068
"FNBP4"	23360	-1.1464126	-0.5684638	-0.6888375	-0.7135248	-0.7240168	-0.8814031	-0.826308644775	-1.11745752657
"FNDC1"	84624	0.09932394	0.05503824	0.2002617797	0.07547872	0.2095277173	0.0008781844	-0.0917983901742	0.0887590683498
"FNDC10"	643988	-0.1736329	-0.3887613	0.15968894	-0.12582803	-0.05940307	0.03821199	-0.126342400768	-0.183433559946
"FNDC11"	79025	-0.5528359	-0.2472756	0.30361234	0.28601485	0.11371133	0.05856079	-0.112383484134	-0.122015519298
"FNDC3A"	22862	-0.01276273	-0.27238648	0.09770887	-0.21343506	0.1255117	0.04463679	0.0541126911728	0.446176851952
"FNDC3B"	64778	-0.26922513	0.04951626	-0.1177059	0.23651886	0.11126416	-0.07314083	-0.0873558197643	0.0342986703455
"FNDC4"	64838	0.06251649	0.1113037	0.0875659	-0.178704	-0.06881955	-0.03633003	0.438590446476	0.363606366919
"FNDC7"	163479	-0.2800312	0.1098362	-0.8161702	-0.2803726	-0.2416215	-0.4443185	-0.0319301839991	-0.215974832088
"FNDC8"	54752	0.09115065	-0.16310588	-0.3795206	-0.4597633	-0.2875532	-0.3667563	-0.126086666745	-0.357726690222
"FNDC9"	408263	0.1673599	0.2987728	-0.24137765	-0.27201261	-0.0876239	-0.05014181	0.219713988187	-0.150525008045
"FNIP1"	96459	0.3002639	-0.1461965	0.05743299	-0.08949915	-0.27716145	-0.05376078	0.440178897499	1.84097105999
"FNIP2"	57600	0.02903713	0.18189664	0.17426052	-0.05773535	-0.02882895	0.0853329	-0.145736123054	-0.154014502628
"FNTA"	2339	-0.5838869	-0.303009	-1.7933474	-1.8868672	-1.0535528	-0.8447221	0.237905809882	0.454845101669
"FNTB"	2342	-1.3448994	-0.9992856	-1.589909	-1.8189445	-0.9322748	-0.5778578	-0.131040462258	1.04427171983
"FOCAD"	54914	-0.393909	0.1639017	-0.465706875	0.111619273	-0.154109363	-0.002497703	0.0694928553639	0.69765958609
"FOLH1"	2346	-0.1979158	-0.1133925	-0.5356869	-0.1459886	-0.297004	-0.3248749	-0.283122910364	0.228993129548
"FOLR1"	2348	-0.09419671	0.36304775	-0.313047383	-0.003502494	-0.082641461	0.109123142	-0.274370839139	0.240239410005
"FOLR2"	2350	0.03134746	0.37533086	-0.07686364	0.11180916	-0.10735179	0.13744164	-0.104782882434	0.492172182561
"FOPNL"	123811	0.158102	0.2063141	0.02083328	-0.11368765	-0.02684157	-0.02544967	-0.229510051676	-0.0619019580304
"FOS"	2353	-0.1092914	-0.1844667	0.001436136	-0.359230208	-0.131858602	-0.101576474	-0.00409131444917	0.115987509552
"FOSB"	2354	-0.2329692	-0.2121565	-0.23545783	-0.05311369	0.10990418	-0.13792229	0.0295662891856	0.00323106957961
"FOSL1"	8061	-0.3627256	-0.3766429	-0.1938321	-0.6956095	-0.4390173	-0.5015931	0.294311493489	-0.415354812635
"FOSL2"	2355	-0.2563138	-0.2074918	0.006268486	-0.143728253	-0.267891439	-0.159879516	0.00669941227006	0.145368875122
"FOXA1"	3169	-1.985934	-1.978136	-1.5590762	-1.7320508	-1.2476513	-0.2615586	-1.12848765903	-1.35968759033
"FOXA2"	3170	-0.0329382	-0.04990978	-0.19495477	0.05603672	0.06047367	-0.02103573	-0.161884487536	-0.51541963226
"FOXA3"	3171	0.0155081	0.01207275	-0.1309501	1.724758e-05	0.01183901	-0.212434	-0.176366897923	0.234466953732
"FOXB1"	27023	0.3472151	0.1819168	0.49388558	0.16405756	0.25007081	0.05474658	-0.168640674028	-0.130606871775
"FOXB2"	442425	-0.1389383	0.0567455	-0.06726411	-0.18331539	-0.18098393	-0.04963569	-0.164579430914	-0.213479360665
"FOXC1"	2296	-0.1684434	-0.2859096	0.1405012	0.1090052	0.1761432	0.2572778	-0.467821453153	-1.25219152337
"FOXC2"	2303	-0.2623252	-0.2333697	0.08711546	0.1681508	0.04297869	0.14777823	0.0205672171265	-0.0642611789196
"FOXD2"	2306	-0.1425097	-0.1162931	0.064697463	-0.006564648	-0.091771148	0.014948798	-0.113765435831	-0.48997262403
"FOXD3"	27022	-0.2386029	-0.3848657	-0.106016237	-0.099718219	0.052308921	0.005772532	-0.19246235902	-0.236870009559
"FOXD4"	2298	-1.436894	-1.512517	0.120435979	0.001019811	0.137389182	0.17121093	0.148669051542	0.00560211745461
"FOXE1"	2304	-0.01354888	-0.14008982	0.14520619	0.47275144	-0.04871701	0.01962689	-0.101552074173	0.0587639033231
"FOXE3"	2301	0.3277508	0.1096859	0.06534554	-0.15930463	-0.14345487	-0.15965132	-0.0894030614494	-0.316164860086
"FOXF1"	2294	0.03162765	-0.27920654	0.06859846	0.08078975	-0.03588872	0.12383132	-0.000353330450545	0.306556480243
"FOXF2"	2295	0.3764504	0.1236548	0.288855	0.128334	0.2540486	0.2388171	-0.244393606567	0.292277167785
"FOXG1"	2290	0.2471353	-0.1015461	-0.06478998	-0.26190159	-0.10466381	-0.03134767	0.643514274949	0.77543966473
"FOXH1"	8928	0.07725385	0.09096325	0.13953565	-0.05779795	-0.07978931	0.05756931	-0.00255874955535	-0.707466730404
"FOXI1"	2299	0.3036984	0.1710716	0.28037133	0.39387774	0.06770842	0.15431334	0.568266207089	1.06782824945
"FOXI2"	399823	-0.23504205	0.05744745	0.5394799	0.1715208	0.2427713	0.2527049	-0.24692581618	0.043891473707
"FOXJ1"	2302	0.01691311	0.31361004	-0.08431038	-0.31719074	-0.10160138	-0.26904601	-0.0228308439057	-0.518906579234
"FOXJ2"	55810	-0.14120055	-0.04146409	-0.103172	-0.3390929	-0.1025138	-0.1655992	-0.128135264672	-0.12244556057
"FOXJ3"	22887	-0.06865141	0.04956247	-0.12007478	0.0810138	-0.05061982	-0.02956943	-0.053044564224	-0.0120262668507
"FOXK1"	221937	-0.2576439	-0.1147654	-0.5390588	-0.708275	-0.6915526	-0.2870223	-0.169368269822	-0.228211843541
"FOXK2"	3607	-0.107879	-0.1625346	0.06032787	0.27531917	0.05691686	-0.0252323	-0.433148051042	-0.326013069348
"FOXL1"	2300	0.05451557	-0.20150398	0.04453131	-0.06685307	-0.16577298	-0.050478	0.310373708488	-0.178638960542
"FOXL2"	668	-0.221799	-0.9092553	-0.018687315	-0.015240412	-0.000648805	-0.024554518	-0.124490559435	0.0598708336555
"FOXL2NB"	401089	0.163681	0.0667843	0.03751002	-0.18293766	0.06290469	-0.20152343	-0.114461478147	0.112557323923
"FOXM1"	2305	-0.7251312	-0.2330517	0.41747327	0.27987838	0.05520827	-0.1497611	-0.186392432403	-0.229050920994
"FOXN1"	8456	-0.4028008	-0.2776494	-0.2262207	-0.3986494	-0.2085141	-0.163245	-0.186058037221	-0.0311180428606
"FOXN2"	3344	0.02833909	-0.11638823	0.01404005	-0.08213689	-0.02513359	0.1324905	0.00737980191205	-0.00308147814949
"FOXN3"	1112	-0.1378882	0.2429157	-0.145795	-0.3386327	-0.2409345	-0.3475578	-0.0132054512821	0.265959134758
"FOXN4"	121643	-0.13304056	-0.08563553	0.22192881	0.11525323	0.06062735	-0.1327383	-0.186701189158	-0.134611266594
"FOXO1"	2308	-0.1135982	-0.1049695	0.08534204	-0.50063872	-0.06670329	-0.08993176	-0.163364365102	-0.177268531187
"FOXO3"	2309	0.2357315	0.04053041	-0.1694933	-0.21559233	-0.08249195	-0.11778635	-0.0306718394908	0.329711769295
"FOXO4"	4303	-0.01441096	-0.12229452	0.1477248	-0.1913937	0.1668818	0.2050145	0.128035524825	-0.24971682716
"FOXP1"	27086	-0.24285721	-0.06755254	-0.07584994	-0.08990891	0.04013056	-0.04114254	-0.31961837836	0.436460609004
"FOXP2"	93986	0.1891505	0.247642	-0.329635	-0.2485652	-0.2958494	-0.270533	-0.16368523419	-0.281811842977
"FOXP3"	50943	0.09666821	0.25256037	0.04452524	-0.22936512	-0.05677344	-0.04570152	0.424570158502	0.210470740458
"FOXP4"	116113	0.06800565	-0.13906537	0.001783777	-0.057907108	0.061474881	-0.007927328	-0.450293949593	-0.68374556812
"FOXQ1"	94234	0.19461754	0.09803505	0.3701957	0.3990405	0.3128334	0.2876933	-0.033650542501	-0.199328894502
"FOXR1"	283150	0.07596894	0.25796121	-0.284334	-0.1077976	0.06292288	0.0843173	0.0599166556587	0.200646060553
"FOXR2"	139628	-0.03585482	-0.31411948	0.1151067	0.2819018	0.178248	0.1589291	0.165545338745	-0.324503025802
"FOXRED1"	55572	-0.4250868	-0.3005073	-0.39274803	0.05961125	0.0690397	-0.12841345	-0.524551868696	-0.771410311707
"FOXRED2"	80020	-0.4500298	-0.140568	0.05014036	-0.13661675	0.10470427	-0.16472566	-0.50800908796	-0.496109204321
"FOXS1"	2307	-0.1270474	-0.1593121	0.08925995	0.20434018	0.04985089	-0.09311418	0.157185192774	-0.101557002776
"FPGS"	2356	-0.6578074	-0.3280791	-0.8716974	-1.0034339	-0.1853379	-0.3635311	-0.602325069583	-0.394525819452
"FPR1"	2357	-0.04217349	-0.10076758	0.13484191	0.13366694	0.04571947	-0.0154355	-0.194986263241	-0.00929056765973
"FPR2"	2358	0.3043719	-0.04316015	-0.0404991	-0.02546524	-0.09543134	-0.0963974	0.219261639126	0.0798512373472
"FPR3"	2359	-0.09266538	-0.44918754	0.07527509	0.20508878	-0.02276485	0.18701673	0.312245356346	0.638635248858
"FRA10AC1"	118924	0.03046494	0.06743932	-0.281150127	0.067370278	0.057682597	0.005843265	0.204761150827	0.494673786917
"FRAS1"	80144	0.3512233	0.2216195	0.26087282	0.18570142	0.12676636	0.06679082	-0.0683943681726	-0.212761657359
"FRAT1"	10023	-0.10761101	0.07029225	-0.030686151	0.010350649	-0.064815663	-0.005319122	0.0165934713363	0.0144218934541
"FRAT2"	23401	-0.08136955	-0.03521607	-0.138463	-0.2976045	-0.3759304	-0.1775939	-0.488480577418	-1.22882119019
"FREM1"	158326	-0.16240177	0.08464069	0.0009962075	-0.0106578342	0.106475971	0.0183194734	0.0736692397204	-0.110700938558
"FREM2"	341640	-0.072094995	0.006558572	0.100639	-0.2760582	-0.2118561	-0.2307846	-0.0627408662079	0.055001737191
"FREM3"	166752	0.002532393	-0.021602436	-0.1415274	-0.263793	0.1226077	-0.2394159	0.161284991533	0.430140293232
"FRG1"	2483	-0.1719271	-0.6548086	0.2034672	-0.1185253	-0.1325871	0.2075279	-0.263285689664	-0.371598487276
"FRG2B"	441581	-0.15646321	-0.01213362	-0.16529736	-0.17396593	-0.03374887	-0.21757258	-0.0948292343823	0.419661338107
"FRG2C"	100288801	-0.589189	0.0773913	0.04924953	-0.06833248	-0.09758732	-0.0773169	-0.330766686967	0.0309416904655
"FRK"	2444	0.14844014	-0.06479764	-0.008517972	-0.080608824	-0.011391931	0.014021517	-0.2678421405	-0.0545967730915
"FRMD1"	79981	0.2096954	0.1195631	0.3524338	0.1326825	0.1854697	0.1513301	-0.317305974279	0.0174243076265
"FRMD3"	257019	0.31432773	0.05417102	0.119040541	0.007813054	-0.00235928	-0.048145059	0.248229129335	0.170233865355
"FRMD4A"	55691	0.03209698	-0.0302173	0.16850588	0.34006007	0.18166035	-0.01027707	-0.0446944311824	0.161403546668
"FRMD4B"	23150	-0.0985477	0.07371741	0.02167845	-0.10297882	-0.01680825	-0.06184454	0.388856995886	0.182412118469
"FRMD5"	84978	0.18535465	-0.02077056	0.06241738	-0.32530519	-0.16228594	-0.15049526	-0.0907291384086	-0.943948175671
"FRMD6"	122786	0.0012009	0.04982762	0.11278577	-0.1008007	-0.01493519	0.10067941	-0.0136206544874	0.511155262807
"FRMD7"	90167	0.03048119	0.03875758	-0.05752557	-0.01197098	0.04485093	-0.1461955	0.254682629176	0.034277289698
"FRMD8"	83786	-0.02054178	-0.2811607	0.139001	0.3058345	0.2531515	0.209518	-0.244092596685	0.122759054382
"FRMPD1"	22844	0.310552	0.1237939	-0.19563699	-0.12673232	0.03599688	-0.15813605	-0.285952082394	-0.392685042009
"FRMPD2"	143162	-0.14767371	0.008582918	0.0398366	-0.05659517	-0.08152421	0.15587527	-0.0862631568635	-0.0587742085306
"FRMPD4"	9758	0.2104088	-0.1410995	0.04943133	-0.10975342	0.08120383	0.02055886	0.231387425479	0.150189063681
"FRRS1L"	23732	0.2473063	-0.3167491	0.17247126	-0.01055147	0.11943447	0.11420624	-0.0417038554665	-0.139539417265
"FRS2"	10818	0.1563359	0.2574073	-0.5124941	-0.16253	-0.3754648	-0.1258834	-0.210183274088	-0.321508308678
"FRS3"	10817	-0.2315077	-0.1818977	-0.42870383	-0.17116363	-0.12772472	-0.09427752	-0.101628817034	-0.716998673799
"FRY"	10129	0.14414433	0.03235185	-0.08375406	-0.33628357	-0.20639436	-0.33172527	-0.0801782861224	-0.189370843458
"FRYL"	285527	-0.0672237	0.1265869	-0.2669553	-0.18823436	-0.10905664	-0.01546272	0.219135131581	1.51770742541
"FRZB"	2487	0.07159847	0.02035114	-0.27647071	-0.1814381	-0.09136656	0.01423015	-0.104841609789	-0.373253911407
"FSBP"	100861412	0.2299003	-0.1519977	-0.16064022	0.005829122	-0.039591849	-0.014012669	0.0408910983122	0.121021990002
"FSCB"	84075	-0.06830832	-0.07227485	-0.22756556	0.07434996	-0.02368584	0.11184457	0.0423990927404	-0.530974745712
"FSCN1"	6624	-0.1561566	-0.2832174	0.20215302	0.12083943	-0.11598361	-0.04938786	-0.045586858835	-0.342042580699
"FSCN2"	25794	-0.4655566	-0.6290005	-0.062637	-0.20944738	-0.08541487	-0.17728504	0.175025303262	0.62438622349
"FSCN3"	29999	0.06296318	0.13405544	-0.04638316	-0.07230725	0.20821914	0.08355364	0.192315339841	0.293927056693
"FSD1"	79187	0.1084488	0.1810638	-0.5723503	-0.153862	-0.1093588	-0.1316526	0.159169535885	-0.0520044585862
"FSD1L"	83856	0.24577382	-0.01594736	0.00963481	-0.23917888	-0.03917561	0.01131728	0.0701301610373	0.364884238281
"FSD2"	123722	-0.04253981	-0.06275473	0.23178307	0.26672219	0.02778042	0.04503173	0.0961075366832	0.113735108876
"FSHB"	2488	0.1969215	0.2005169	0.18179448	0.03231777	0.37300713	0.26767	0.214102011955	0.54043248844
"FSHR"	2492	0.2898103	0.1290883	-0.08944202	-0.15874502	-0.06513857	0.01947892	0.137409787926	-0.368696657099
"FSIP1"	161835	-0.06087069	0.19767908	-0.0004203153	-0.2118505233	-0.0374452593	0.0144735864	-0.022111742306	-0.264713351021
"FSIP2"	401024	-0.35479664	0.08302841	-0.08861213	0.08837864	-0.11323535	0.01907081	-0.222428061506	-0.30755048454
"FST"	10468	-0.2351392	-0.1283776	0.14071285	-0.09936594	0.10511351	0.09277367	0.185921492208	-0.139066217791
"FSTL1"	11167	-0.09320856	0.24580109	-0.06271765	-0.20970799	-0.22071958	0.037937	-0.309816259745	-0.534536674634
"FSTL3"	10272	0.10638868	-0.08692718	0.09167224	0.14906754	0.07685412	0.18571409	-0.070924086374	0.125456360003
"FSTL4"	23105	-0.06421021	0.08469786	0.04447417	0.11079935	-0.0321844	0.13899749	-0.136569674738	0.219771994168
"FSTL5"	56884	0.211431188	0.001948595	-0.22708315	-0.23622813	0.03172814	-0.03321281	-0.243953907853	-0.647050259471
"FTCD"	10841	-0.4551287	-0.2162749	-0.18599766	-0.04135888	-0.05435351	-0.07642038	-0.276439552115	-0.297029943928
"FTH1"	2495	-0.3441232	-0.4327142	-0.14940909	-0.0767733	-0.11359256	-0.04148258	-0.0706386456833	-0.248243837705
